,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,,D:dota_replay/Nethercore/20260416/,http://replay182.valve.net/570/8773827906_1521483771.dem.bz2,54.74458885192871,toDo,8773827906.0
36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,,D:dota_replay/Nethercore/20260416/,http://replay181.valve.net/570/8773729889_725922424.dem.bz2,60.16896438598633,toDo,8773729889.0
37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,,D:dota_replay/Nethercore/20260416/,http://replay184.valve.net/570/8773553735_100642442.dem.bz2,38.36464881896973,toDo,8773553735.0
38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,D:dota_replay/Nethercore/20260416/,http://replay182.valve.net/570/8773506061_1286619764.dem.bz2,61.52408313751221,toDo,8773506061.0
39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,,D:dota_replay/Nethercore/20260415/,http://replay183.valve.net/570/8772316010_789704441.dem.bz2,49.89973831176758,toDo,8772316010.0
40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,,D:dota_replay/Nethercore/20260415/,http://replay184.valve.net/570/8772273885_331700929.dem.bz2,55.118221282958984,toDo,8772273885.0
41,41.0,41.0,41.0,41.0,41.0,41.0,41.0,,D:dota_replay/Nethercore/20260414/,http://replay184.valve.net/570/8771090952_1808611134.dem.bz2,43.72749423980713,toDo,8771090952.0
42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,D:dota_replay/Nethercore/20260414/,http://replay183.valve.net/570/8771051434_564167152.dem.bz2,44.050235748291016,toDo,8771051434.0
43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,,D:dota_replay/Nethercore/20260411/,http://replay185.valve.net/570/8766695692_24258635.dem.bz2,54.29337120056152,toDo,8766695692.0
44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,,D:dota_replay/Nethercore/20260411/,http://replay184.valve.net/570/8766635021_543996561.dem.bz2,50.27124500274658,toDo,8766635021.0
45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,,D:dota_replay/Nethercore/20260411/,http://replay181.valve.net/570/8766578628_15403500.dem.bz2,58.18550491333008,toDo,8766578628.0
46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,D:dota_replay/Nethercore/20260411/,http://replay182.valve.net/570/8766520422_1855324322.dem.bz2,53.31367874145508,toDo,8766520422.0
47,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,D:dota_replay/Nethercore/20260408/,http://replay182.valve.net/570/8762657669_2021752799.dem.bz2,50.79810333251953,toDo,8762657669.0
48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,,D:dota_replay/Nethercore/20260408/,http://replay181.valve.net/570/8762620750_1073580505.dem.bz2,63.03193950653076,toDo,8762620750.0
49,49.0,49.0,49.0,49.0,49.0,49.0,49.0,,D:dota_replay/Nethercore/20260408/,http://replay182.valve.net/570/8762572899_1676744001.dem.bz2,67.6155776977539,toDo,8762572899.0
50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,,D:dota_replay/Nethercore/20260407/,http://replay185.valve.net/570/8761770803_806069711.dem.bz2,37.393117904663086,toDo,8761770803.0
51,51.0,51.0,51.0,51.0,51.0,51.0,51.0,,D:dota_replay/Nethercore/20260407/,http://replay185.valve.net/570/8761688704_1933387443.dem.bz2,54.21121597290039,toDo,8761688704.0
52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,,D:dota_replay/Nethercore/20260407/,http://replay181.valve.net/570/8761613838_1280499141.dem.bz2,38.65563488006592,toDo,8761613838.0
53,53.0,53.0,53.0,53.0,53.0,53.0,53.0,,D:dota_replay/Nethercore/20260407/,http://replay185.valve.net/570/8761543012_1741906263.dem.bz2,44.97494316101074,toDo,8761543012.0
54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,,D:dota_replay/Nethercore/20260328/,http://replay185.valve.net/570/8747345967_1327115779.dem.bz2,51.915884017944336,toDo,8747345967.0
55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,,D:dota_replay/Nethercore/20260328/,http://replay184.valve.net/570/8747241875_1129634293.dem.bz2,69.9036512374878,toDo,8747241875.0
56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,,D:dota_replay/Nethercore/20260328/,http://replay184.valve.net/570/8747179150_273497473.dem.bz2,53.59861946105957,toDo,8747179150.0
57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,,D:dota_replay/Nethercore/20260327/,http://replay187.valve.net/570/8745797560_1794829269.dem.bz2,53.638160705566406,toDo,8745797560.0
58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,,D:dota_replay/Nethercore/20260327/,http://replay183.valve.net/570/8745637798_978654327.dem.bz2,28.953462600708008,toDo,8745637798.0
59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,D:dota_replay/Nethercore/20260327/,http://replay182.valve.net/570/8745603372_493323412.dem.bz2,36.02647876739502,toDo,8745603372.0
60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,,D:dota_replay/Nethercore/20260327/,http://replay184.valve.net/570/8745568093_27361162.dem.bz2,43.47214698791504,toDo,8745568093.0
61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,,D:dota_replay/Nethercore/20260327/,http://replay182.valve.net/570/8744910225_160815881.dem.bz2,39.864206314086914,toDo,8744910225.0
62,62.0,62.0,62.0,62.0,62.0,62.0,62.0,,D:dota_replay/Nethercore/20260326/,http://replay183.valve.net/570/8744833833_907169678.dem.bz2,55.607693672180176,toDo,8744833833.0
63,63.0,63.0,63.0,63.0,63.0,63.0,63.0,,D:dota_replay/Nethercore/20260326/,http://replay182.valve.net/570/8744692565_1995384463.dem.bz2,51.94153881072998,toDo,8744692565.0
